bin_id,timestamp,fill_level_pct,waste_weight_kg,waste_type,temperature_c,humidity_pct,battery_level_pct,sensor_status,was_collected
BIN-الد-003-3694,2026-02-03T03:00:00,11.5,21.17,Paper,10.2,54.6,58.4,OK,False
BIN-الد-003-3694,2026-02-03T06:00:00,14.2,26.21,Paper,10.5,47.3,58.3,OK,False
BIN-الد-003-3694,2026-02-03T09:00:00,15.4,28.54,Paper,8.2,64.7,58.3,OK,False
BIN-الد-003-3694,2026-02-03T12:00:00,16.0,29.55,Paper,10.7,33.9,58.2,OK,False
BIN-الد-003-3694,2026-02-03T15:00:00,17.5,32.25,Paper,11.2,63.9,58.1,OK,False
BIN-الد-003-3694,2026-02-03T18:00:00,19.7,36.36,Paper,10.0,60.9,58.1,OK,False
BIN-الد-003-3694,2026-02-03T21:00:00,20.4,37.75,Paper,12.8,56.7,58.1,OK,False
BIN-الد-004-9031,2026-02-03T00:00:00,100.0,35.28,Plastic,9.9,32.7,84.3,OK,False
BIN-الد-004-9031,2026-02-03T03:00:00,100.0,35.28,Plastic,11.5,51.3,84.3,OK,False
BIN-الد-004-9031,2026-02-03T06:00:00,100.0,35.28,Plastic,11.6,68.6,84.2,OK,False
BIN-الد-004-9031,2026-02-03T09:00:00,100.0,35.28,Plastic,9.2,45.9,84.2,OK,False
BIN-الد-004-9031,2026-02-03T12:00:00,1.3,0.44,Plastic,9.4,48.8,84.1,OK,True
BIN-الد-004-9031,2026-02-03T15:00:00,9.8,3.29,Plastic,11.4,55.1,84.1,OK,False
BIN-الد-004-9031,2026-02-03T18:00:00,42.0,14.12,Plastic,10.1,57.0,84.0,OK,False
BIN-الد-004-9031,2026-02-03T21:00:00,71.5,24.03,Plastic,9.2,50.8,84.0,OK,False
BIN-الد-005-4527,2026-02-03T00:00:00,50.9,117.61,Organic,9.6,54.3,74.0,OK,False
BIN-الد-005-4527,2026-02-03T03:00:00,51.6,119.18,Organic,11.8,76.3,74.0,OK,False
BIN-الد-005-4527,2026-02-03T06:00:00,52.9,122.25,Organic,7.7,56.4,73.9,OK,False
BIN-الد-005-4527,2026-02-03T09:00:00,53.5,123.53,Organic,12.8,47.0,73.8,OK,False
BIN-الد-005-4527,2026-02-03T12:00:00,54.1,124.9,Organic,9.5,61.7,73.7,OK,False
BIN-الد-005-4527,2026-02-03T15:00:00,54.2,125.18,Organic,10.5,41.6,73.7,OK,False
BIN-الد-005-4527,2026-02-03T18:00:00,54.7,126.26,Organic,11.1,79.7,73.6,OK,False
BIN-الد-005-4527,2026-02-03T21:00:00,55.8,128.82,Organic,12.8,53.7,73.5,OK,False
BIN-الد-006-15C1,2026-02-03T00:00:00,60.2,50.6,Organic,11.6,53.1,77.9,OK,False
BIN-الد-006-15C1,2026-02-03T03:00:00,64.6,54.27,Organic,6.8,49.9,77.9,OK,False
BIN-الد-006-15C1,2026-02-03T06:00:00,67.4,56.64,Organic,11.7,58.5,77.8,OK,False
BIN-الد-006-15C1,2026-02-03T09:00:00,72.2,60.63,Organic,8.7,44.9,77.8,OK,False
BIN-الد-006-15C1,2026-02-03T12:00:00,74.6,62.7,Organic,12.2,49.1,77.7,OK,False
BIN-الد-006-15C1,2026-02-03T15:00:00,76.5,64.23,Organic,9.7,39.1,77.7,OK,False
BIN-الد-006-15C1,2026-02-03T18:00:00,81.2,68.24,Organic,9.4,54.9,77.6,OK,False
BIN-الد-006-15C1,2026-02-03T21:00:00,87.1,73.15,Organic,8.3,61.4,77.6,OK,False
BIN-الد-007-ACB4,2026-02-03T00:00:00,39.9,26.82,Mixed,9.5,54.3,60.7,OK,False
BIN-الد-007-ACB4,2026-02-03T03:00:00,41.9,28.17,Mixed,10.9,52.5,60.7,OK,False
BIN-الد-007-ACB4,2026-02-03T06:00:00,43.5,29.22,Mixed,9.6,70.0,60.6,OK,False
BIN-الد-007-ACB4,2026-02-03T09:00:00,45.0,30.22,Mixed,9.7,51.5,60.5,OK,False
BIN-الد-007-ACB4,2026-02-03T12:00:00,46.8,31.44,Mixed,7.9,40.5,60.5,OK,False
BIN-الد-007-ACB4,2026-02-03T15:00:00,48.4,32.51,Mixed,9.5,63.9,60.4,OK,False
BIN-الد-007-ACB4,2026-02-03T18:00:00,49.9,33.5,Mixed,9.5,36.7,60.4,OK,False
BIN-الد-007-ACB4,2026-02-03T21:00:00,51.5,34.62,Mixed,9.2,69.1,60.4,OK,False
BIN-الد-008-0D1B,2026-02-03T00:00:00,100.0,43.17,Organic,12.4,58.7,73.0,OK,False
BIN-الد-008-0D1B,2026-02-03T03:00:00,100.0,44.1,Organic,11.6,62.3,73.0,OK,False
BIN-الد-008-0D1B,2026-02-03T06:00:00,2.1,0.88,Organic,12.4,26.9,72.9,OK,True
BIN-الد-008-0D1B,2026-02-03T09:00:00,22.0,9.25,Organic,7.2,47.2,72.8,OK,False
BIN-الد-008-0D1B,2026-02-03T12:00:00,34.3,14.41,Organic,9.5,46.7,72.8,OK,False
BIN-الد-008-0D1B,2026-02-03T15:00:00,45.3,19.02,Organic,10.6,65.6,72.7,OK,False
BIN-الد-008-0D1B,2026-02-03T18:00:00,73.5,30.89,Organic,11.3,58.4,72.6,OK,False
BIN-الد-008-0D1B,2026-02-03T21:00:00,91.2,38.3,Organic,9.4,63.6,72.6,OK,False
BIN-الد-009-5010,2026-02-03T00:00:00,79.0,26.55,Paper,8.6,42.5,76.5,OK,False
BIN-الد-009-5010,2026-02-03T03:00:00,82.5,27.73,Paper,9.6,62.3,76.4,OK,False
BIN-الد-009-5010,2026-02-03T06:00:00,85.1,28.59,Paper,8.1,49.9,76.4,OK,False
BIN-الد-009-5010,2026-02-03T09:00:00,88.7,29.81,Paper,9.1,60.4,76.3,OK,False
BIN-الد-009-5010,2026-02-03T12:00:00,4.9,1.65,Paper,9.6,59.9,76.3,OK,True
BIN-الد-009-5010,2026-02-03T15:00:00,4.1,1.38,Paper,9.2,50.1,76.3,OK,False
BIN-الد-009-5010,2026-02-03T18:00:00,7.3,2.45,Paper,11.1,76.0,76.2,OK,False
BIN-الد-009-5010,2026-02-03T21:00:00,9.2,3.09,Paper,12.0,52.9,76.2,OK,False
BIN-الق-001-A671,2026-02-03T00:00:00,41.2,126.84,Mixed,13.5,54.8,70.2,OK,False
BIN-الق-001-A671,2026-02-03T03:00:00,41.3,127.22,Mixed,14.5,39.5,70.1,OK,False
BIN-الق-001-A671,2026-02-03T06:00:00,41.5,127.72,Mixed,13.8,42.9,70.1,OK,False
BIN-الق-001-A671,2026-02-03T09:00:00,41.6,128.08,Mixed,14.7,69.1,70.0,OK,False
BIN-الق-001-A671,2026-02-03T12:00:00,41.7,128.42,Mixed,14.5,54.7,70.0,OK,False
BIN-الق-001-A671,2026-02-03T15:00:00,41.9,128.92,Mixed,15.2,58.1,69.9,OK,False
BIN-الق-001-A671,2026-02-03T18:00:00,42.0,129.24,Mixed,14.4,48.9,69.8,OK,False
BIN-الق-001-A671,2026-02-03T21:00:00,42.1,129.57,Mixed,16.0,47.0,69.8,OK,False
BIN-الق-002-9A85,2026-02-03T00:00:00,100.0,70.56,Mixed,13.5,76.5,61.5,OK,False
BIN-الق-002-9A85,2026-02-03T03:00:00,100.0,70.56,Mixed,12.0,45.9,61.4,OK,False
BIN-الق-002-9A85,2026-02-03T06:00:00,100.0,70.56,Mixed,15.7,51.0,61.4,OK,False
BIN-الق-002-9A85,2026-02-03T09:00:00,2.8,1.88,Mixed,15.6,58.7,61.3,OK,True
BIN-الق-002-9A85,2026-02-03T12:00:00,7.4,4.97,Mixed,14.2,50.5,61.3,OK,False
BIN-الق-002-9A85,2026-02-03T15:00:00,14.0,9.42,Mixed,15.6,50.3,61.2,OK,False
BIN-الق-002-9A85,2026-02-03T18:00:00,20.7,13.92,Mixed,15.4,41.1,61.2,OK,False
BIN-الق-002-9A85,2026-02-03T21:00:00,32.5,21.84,Mixed,14.6,52.3,61.1,OK,False
BIN-الق-003-71BE,2026-02-03T00:00:00,54.1,166.72,Mixed,15.2,49.5,63.9,OK,False
BIN-الق-003-71BE,2026-02-03T03:00:00,56.0,172.54,Mixed,15.4,40.8,63.8,OK,False
BIN-الق-003-71BE,2026-02-03T06:00:00,57.9,178.48,Mixed,15.1,38.2,63.8,OK,False
BIN-الق-003-71BE,2026-02-03T09:00:00,60.0,184.74,Mixed,14.6,28.4,63.8,OK,False
BIN-الق-003-71BE,2026-02-03T12:00:00,61.7,190.13,Mixed,14.5,58.3,63.7,OK,False
BIN-الق-003-71BE,2026-02-03T15:00:00,63.6,196.01,Mixed,12.8,49.4,63.7,OK,False
BIN-الق-003-71BE,2026-02-03T18:00:00,66.0,203.23,Mixed,13.5,18.6,63.7,OK,False
BIN-الق-003-71BE,2026-02-03T21:00:00,68.8,211.81,Mixed,15.1,66.6,63.6,OK,False
BIN-الق-004-4DA8,2026-02-03T00:00:00,41.0,126.31,Metal,16.0,73.4,82.2,OK,False
BIN-الق-004-4DA8,2026-02-03T03:00:00,41.6,128.05,Metal,13.6,65.4,82.2,OK,False
BIN-الق-004-4DA8,2026-02-03T06:00:00,41.8,128.87,Metal,13.9,44.0,82.1,OK,False
BIN-الق-004-4DA8,2026-02-03T09:00:00,42.4,130.5,Metal,13.8,54.5,82.1,OK,False
BIN-الق-004-4DA8,2026-02-03T12:00:00,42.8,131.92,Metal,16.7,59.0,82.0,OK,False
BIN-الق-004-4DA8,2026-02-03T15:00:00,43.3,133.33,Metal,14.7,40.6,82.0,OK,False
BIN-الق-004-4DA8,2026-02-03T18:00:00,43.7,134.46,Metal,16.9,38.0,81.9,OK,False
BIN-الق-004-4DA8,2026-02-03T21:00:00,44.2,136.11,Metal,13.6,44.9,81.9,OK,False
BIN-الق-005-BD97,2026-02-03T00:00:00,32.8,11.01,Paper,13.1,32.5,58.0,OK,False
BIN-الق-005-BD97,2026-02-03T03:00:00,39.7,13.35,Paper,14.2,43.5,58.0,OK,False
BIN-الق-005-BD97,2026-02-03T06:00:00,49.5,16.63,Paper,17.3,58.7,57.9,OK,False
BIN-الق-005-BD97,2026-02-03T09:00:00,59.3,19.93,Paper,14.4,65.8,57.9,OK,False
BIN-الق-005-BD97,2026-02-03T12:00:00,72.6,24.39,Paper,16.6,73.9,57.9,OK,False
BIN-الق-005-BD97,2026-02-03T15:00:00,90.2,30.3,Paper,15.8,55.2,57.8,OK,False
BIN-الق-005-BD97,2026-02-03T18:00:00,93.8,31.52,Paper,15.9,54.7,57.8,OK,False
BIN-الق-005-BD97,2026-02-03T21:00:00,100.0,35.24,Paper,12.8,32.6,57.7,OK,False
BIN-الق-006-AF61,2026-02-03T00:00:00,100.0,70.56,Mixed,13.7,36.7,78.9,OK,False
BIN-الق-006-AF61,2026-02-03T03:00:00,100.0,70.56,Mixed,14.4,46.6,78.8,OK,False
BIN-الق-006-AF61,2026-02-03T06:00:00,100.0,70.56,Mixed,17.1,42.2,78.8,OK,False
BIN-الق-006-AF61,2026-02-03T09:00:00,1.3,0.87,Mixed,16.3,57.4,78.7,OK,True
BIN-الق-006-AF61,2026-02-03T12:00:00,17.9,12.03,Mixed,17.0,58.0,78.6,OK,False
BIN-الق-006-AF61,2026-02-03T15:00:00,27.3,18.38,Mixed,14.9,51.1,78.6,OK,False
BIN-الق-006-AF61,2026-02-03T18:00:00,34.1,22.89,Mixed,12.0,55.0,78.5,OK,False
BIN-الق-006-AF61,2026-02-03T21:00:00,39.9,26.83,Mixed,14.6,30.7,78.5,OK,False
BIN-الق-007-1243,2026-02-03T00:00:00,60.6,139.97,Organic,16.2,35.4,86.5,OK,False
BIN-الق-007-1243,2026-02-03T03:00:00,61.6,142.22,Organic,16.2,50.7,86.5,OK,False
BIN-الق-007-1243,2026-02-03T06:00:00,62.3,143.87,Organic,12.8,49.1,86.4,OK,False
BIN-الق-007-1243,2026-02-03T09:00:00,63.3,146.17,Organic,12.8,58.3,86.3,OK,False
BIN-الق-007-1243,2026-02-03T12:00:00,63.8,147.42,Organic,18.5,51.5,86.3,OK,False
BIN-الق-007-1243,2026-02-03T15:00:00,65.9,152.21,Organic,15.2,65.2,86.2,OK,False
BIN-الق-007-1243,2026-02-03T18:00:00,67.5,155.82,Organic,16.4,54.9,86.2,OK,False
BIN-الق-007-1243,2026-02-03T21:00:00,69.2,159.89,Organic,18.0,62.3,86.1,OK,False
BIN-الق-008-9D9B,2026-02-03T00:00:00,67.7,28.44,Organic,13.6,32.7,57.2,OK,False
BIN-الق-008-9D9B,2026-02-03T03:00:00,73.4,30.82,Organic,15.0,55.6,57.1,OK,False
BIN-الق-008-9D9B,2026-02-03T06:00:00,78.7,33.05,Organic,16.6,58.8,57.0,OK,False
BIN-الق-008-9D9B,2026-02-03T09:00:00,84.1,35.31,Organic,15.1,61.9,57.0,OK,False
BIN-الق-008-9D9B,2026-02-03T12:00:00,91.6,38.49,Organic,14.5,54.8,56.9,OK,False
BIN-الق-008-9D9B,2026-02-03T15:00:00,96.2,40.42,Organic,13.6,50.0,56.9,OK,False
BIN-الق-008-9D9B,2026-02-03T18:00:00,100.0,42.2,Organic,13.2,52.9,56.8,OK,False
BIN-الق-008-9D9B,2026-02-03T21:00:00,100.0,44.1,Organic,15.0,50.9,56.8,OK,False
BIN-الق-009-80D0,2026-02-03T00:00:00,21.1,48.68,Organic,16.3,38.1,61.6,OK,False
BIN-الق-009-80D0,2026-02-03T03:00:00,22.0,50.77,Organic,13.7,38.3,61.5,OK,False
BIN-الق-009-80D0,2026-02-03T06:00:00,22.4,51.8,Organic,13.9,70.3,61.5,OK,False
BIN-الق-009-80D0,2026-02-03T09:00:00,23.4,54.1,Organic,15.2,54.0,61.4,OK,False
BIN-الق-009-80D0,2026-02-03T12:00:00,23.9,55.23,Organic,15.0,54.2,61.4,OK,False
BIN-الق-009-80D0,2026-02-03T15:00:00,24.8,57.21,Organic,17.0,39.0,61.3,OK,False
BIN-الق-009-80D0,2026-02-03T18:00:00,25.8,59.64,Organic,15.6,48.4,61.3,OK,False
BIN-الق-009-80D0,2026-02-03T21:00:00,26.6,61.4,Organic,15.3,62.0,61.3,OK,False
BIN-الج-001-7CEA,2026-02-03T00:00:00,100.0,70.56,Paper,14.3,47.4,76.5,OK,False
BIN-الج-001-7CEA,2026-02-03T03:00:00,100.0,70.56,Paper,15.6,48.5,76.5,OK,False
BIN-الج-001-7CEA,2026-02-03T06:00:00,100.0,70.56,Paper,15.6,54.6,76.4,OK,False
BIN-الج-001-7CEA,2026-02-03T09:00:00,4.1,2.76,Paper,14.6,53.5,76.4,OK,True
BIN-الج-001-7CEA,2026-02-03T12:00:00,34.7,23.32,Paper,15.6,37.9,76.3,OK,False
BIN-الج-001-7CEA,2026-02-03T15:00:00,72.9,48.98,Paper,17.4,67.7,76.3,OK,False
BIN-الج-001-7CEA,2026-02-03T18:00:00,100.0,70.56,Paper,14.8,40.5,76.3,OK,False
BIN-الج-001-7CEA,2026-02-03T21:00:00,100.0,70.56,Paper,12.4,52.9,76.2,OK,False
BIN-الج-002-5FAC,2026-02-03T00:00:00,63.7,196.16,Glass,14.8,39.6,58.8,OK,False
BIN-الج-002-5FAC,2026-02-03T03:00:00,64.1,197.44,Glass,15.7,59.6,58.7,OK,False
BIN-الج-002-5FAC,2026-02-03T06:00:00,65.4,201.47,Glass,16.5,61.2,58.7,OK,False
BIN-الج-002-5FAC,2026-02-03T09:00:00,66.6,205.01,Glass,14.1,53.1,58.6,OK,False
BIN-الج-002-5FAC,2026-02-03T12:00:00,67.6,208.33,Glass,14.9,58.5,58.6,OK,False
BIN-الج-002-5FAC,2026-02-03T15:00:00,68.6,211.22,Glass,16.3,52.3,58.5,OK,False
BIN-الج-002-5FAC,2026-02-03T18:00:00,69.5,214.03,Glass,13.8,81.6,58.5,OK,False
BIN-الج-002-5FAC,2026-02-03T21:00:00,70.6,217.35,Glass,17.6,68.5,58.4,OK,False
BIN-الج-003-E29F,2026-02-03T00:00:00,84.2,194.6,Organic,15.1,51.5,74.3,OK,False
BIN-الج-003-E29F,2026-02-03T03:00:00,87.0,200.93,Organic,13.9,34.9,74.2,OK,False
BIN-الج-003-E29F,2026-02-03T06:00:00,4.3,9.93,Organic,16.3,62.2,74.2,OK,True
BIN-الج-003-E29F,2026-02-03T09:00:00,1.8,4.11,Organic,16.9,41.9,74.1,OK,False
BIN-الج-003-E29F,2026-02-03T12:00:00,2.8,6.43,Organic,16.6,57.0,74.0,OK,False
BIN-الج-003-E29F,2026-02-03T15:00:00,4.0,9.28,Organic,15.1,48.6,74.0,OK,False
BIN-الج-003-E29F,2026-02-03T18:00:00,6.4,14.77,Organic,14.9,49.7,73.9,OK,False
BIN-الج-003-E29F,2026-02-03T21:00:00,8.2,19.03,Organic,15.9,60.8,73.9,OK,False
BIN-الج-004-A582,2026-02-03T00:00:00,56.4,37.9,Metal,15.6,51.4,77.5,OK,False
BIN-الج-004-A582,2026-02-03T03:00:00,69.2,46.49,Metal,17.6,46.8,77.5,OK,False
BIN-الج-004-A582,2026-02-03T06:00:00,0.6,0.4,Metal,18.7,49.6,77.4,OK,True
BIN-الج-004-A582,2026-02-03T09:00:00,8.7,5.82,Metal,13.1,53.8,77.4,OK,False
BIN-الج-004-A582,2026-02-03T12:00:00,17.3,11.6,Metal,18.9,65.4,77.3,OK,False
BIN-الج-004-A582,2026-02-03T15:00:00,33.8,22.69,Metal,13.8,31.9,77.3,OK,False
BIN-الج-004-A582,2026-02-03T18:00:00,46.1,30.98,Metal,14.5,66.8,77.2,OK,False
BIN-الج-004-A582,2026-02-03T21:00:00,62.3,41.84,Metal,17.6,50.6,77.2,OK,False
BIN-الج-005-CD0E,2026-02-03T00:00:00,69.6,29.24,Organic,18.6,64.7,74.3,OK,False
BIN-الج-005-CD0E,2026-02-03T03:00:00,88.0,36.95,Organic,16.7,50.6,74.3,OK,False
BIN-الج-005-CD0E,2026-02-03T06:00:00,100.0,42.32,Organic,16.8,70.4,74.2,OK,False
BIN-الج-005-CD0E,2026-02-03T09:00:00,3.1,1.3,Organic,16.4,71.4,74.2,OK,True
BIN-الج-005-CD0E,2026-02-03T12:00:00,14.4,6.03,Organic,14.7,61.3,74.2,OK,False
BIN-الج-005-CD0E,2026-02-03T15:00:00,32.9,13.8,Organic,14.9,48.8,74.1,OK,False
BIN-الج-005-CD0E,2026-02-03T18:00:00,53.5,22.48,Organic,13.5,67.1,74.1,OK,False
BIN-الج-005-CD0E,2026-02-03T21:00:00,66.5,27.93,Organic,12.1,37.9,74.1,OK,False
BIN-الج-006-20B5,2026-02-03T00:00:00,33.7,77.81,Organic,16.2,86.9,67.7,OK,False
BIN-الج-006-20B5,2026-02-03T03:00:00,36.0,83.07,Organic,14.4,60.8,67.7,OK,False
BIN-الج-006-20B5,2026-02-03T06:00:00,38.0,87.67,Organic,16.0,57.4,67.6,OK,False
BIN-الج-006-20B5,2026-02-03T09:00:00,41.2,95.25,Organic,14.5,60.1,67.6,OK,False
BIN-الج-006-20B5,2026-02-03T12:00:00,43.5,100.52,Organic,17.0,41.9,67.5,OK,False
BIN-الج-006-20B5,2026-02-03T15:00:00,46.5,107.43,Organic,16.2,40.2,67.5,OK,False
BIN-الج-006-20B5,2026-02-03T18:00:00,49.2,113.56,Organic,15.5,40.2,67.5,OK,False
BIN-الج-006-20B5,2026-02-03T21:00:00,51.9,119.98,Organic,16.3,53.7,67.4,OK,False
BIN-الج-007-3149,2026-02-03T00:00:00,31.7,26.64,Organic,14.4,86.4,77.5,OK,False
BIN-الج-007-3149,2026-02-03T03:00:00,33.8,28.38,Organic,14.4,49.5,77.4,OK,False
BIN-الج-007-3149,2026-02-03T06:00:00,36.7,30.8,Organic,16.2,59.1,77.4,OK,False
BIN-الج-007-3149,2026-02-03T09:00:00,39.7,33.35,Organic,16.1,58.6,77.4,OK,False
BIN-الج-007-3149,2026-02-03T12:00:00,41.7,35.04,Organic,12.2,82.9,77.3,OK,False
BIN-الج-007-3149,2026-02-03T15:00:00,43.7,36.71,Organic,13.6,31.8,77.3,OK,False
BIN-الج-007-3149,2026-02-03T18:00:00,46.8,39.29,Organic,14.1,59.1,77.2,OK,False
BIN-الج-007-3149,2026-02-03T21:00:00,48.4,40.68,Organic,14.9,59.3,77.2,OK,False
BIN-الج-008-8157,2026-02-03T00:00:00,100.0,35.28,Plastic,15.7,70.0,74.6,OK,False
BIN-الج-008-8157,2026-02-03T03:00:00,100.0,35.28,Plastic,12.8,46.2,74.6,OK,False
BIN-الج-008-8157,2026-02-03T06:00:00,100.0,35.28,Plastic,18.6,58.1,74.5,OK,False
BIN-الج-008-8157,2026-02-03T09:00:00,0.1,0.03,Plastic,17.8,37.1,74.5,OK,True
BIN-الج-008-8157,2026-02-03T12:00:00,6.7,2.25,Plastic,13.7,67.6,74.4,OK,False
BIN-الج-008-8157,2026-02-03T15:00:00,28.6,9.6,Plastic,14.3,57.2,74.4,OK,False
BIN-الج-008-8157,2026-02-03T18:00:00,46.1,15.48,Plastic,12.6,43.9,74.3,OK,False
BIN-الج-008-8157,2026-02-03T21:00:00,60.0,20.15,Plastic,14.9,68.0,74.3,OK,False
BIN-الج-009-4632,2026-02-03T00:00:00,66.8,44.86,Plastic,14.5,64.7,63.1,OK,False
BIN-الج-009-4632,2026-02-03T03:00:00,70.0,47.05,Plastic,14.5,57.8,63.0,OK,False
BIN-الج-009-4632,2026-02-03T06:00:00,72.9,49.01,Plastic,14.3,64.3,63.0,OK,False
BIN-الج-009-4632,2026-02-03T09:00:00,76.3,51.28,Plastic,17.0,65.8,62.9,OK,False
BIN-الج-009-4632,2026-02-03T12:00:00,81.3,54.63,Plastic,14.0,42.3,62.9,OK,False
BIN-الج-009-4632,2026-02-03T15:00:00,3.4,2.28,Plastic,17.4,58.5,62.8,OK,True
BIN-الج-009-4632,2026-02-03T18:00:00,2.0,1.35,Plastic,12.5,36.1,62.7,OK,False
BIN-الج-009-4632,2026-02-03T21:00:00,5.5,3.69,Plastic,15.3,80.0,62.7,OK,False
BIN-الج-010-841C,2026-02-03T00:00:00,67.5,22.7,Plastic,15.7,43.3,73.8,OK,False
BIN-الج-010-841C,2026-02-03T03:00:00,72.5,24.38,Plastic,13.9,50.7,73.8,OK,False
BIN-الج-010-841C,2026-02-03T06:00:00,77.7,26.09,Plastic,13.5,51.2,73.8,OK,False
BIN-الج-010-841C,2026-02-03T09:00:00,81.6,27.41,Plastic,15.7,55.6,73.7,OK,False
BIN-الج-010-841C,2026-02-03T12:00:00,83.5,28.05,Plastic,13.7,51.2,73.7,OK,False
BIN-الج-010-841C,2026-02-03T15:00:00,87.1,29.26,Plastic,13.1,56.5,73.6,OK,False
BIN-الج-010-841C,2026-02-03T18:00:00,91.0,30.59,Plastic,13.1,57.8,73.6,OK,False
BIN-الج-010-841C,2026-02-03T21:00:00,95.1,31.94,Plastic,14.0,62.4,73.5,OK,False
BIN-الج-011-AC88,2026-02-03T00:00:00,20.3,17.05,Organic,13.2,29.8,83.5,OK,False
BIN-الج-011-AC88,2026-02-03T03:00:00,23.6,19.85,Organic,16.8,56.1,83.4,OK,False
BIN-الج-011-AC88,2026-02-03T06:00:00,27.9,23.46,Organic,15.3,48.9,83.4,OK,False
BIN-الج-011-AC88,2026-02-03T09:00:00,32.3,27.15,Organic,16.7,52.0,83.4,OK,False
BIN-الج-011-AC88,2026-02-03T12:00:00,35.6,29.89,Organic,14.9,45.4,83.3,OK,False
BIN-الج-011-AC88,2026-02-03T15:00:00,39.1,32.87,Organic,13.5,48.6,83.3,OK,False
BIN-الج-011-AC88,2026-02-03T18:00:00,43.6,36.64,Organic,15.1,52.3,83.2,OK,False
BIN-الج-011-AC88,2026-02-03T21:00:00,48.5,40.71,Organic,17.7,60.4,83.2,OK,False
BIN-الج-012-F765,2026-02-03T00:00:00,25.6,17.18,Mixed,14.8,60.6,76.7,OK,False
BIN-الج-012-F765,2026-02-03T03:00:00,37.2,24.99,Mixed,17.7,48.8,76.6,OK,False
BIN-الج-012-F765,2026-02-03T06:00:00,51.7,34.74,Mixed,14.9,54.4,76.6,OK,False
BIN-الج-012-F765,2026-02-03T09:00:00,62.8,42.2,Mixed,12.3,35.3,76.5,OK,False
BIN-الج-012-F765,2026-02-03T12:00:00,75.2,50.56,Mixed,17.7,60.7,76.4,OK,False
BIN-الج-012-F765,2026-02-03T15:00:00,87.9,59.09,Mixed,15.2,31.0,76.4,OK,False
BIN-الج-012-F765,2026-02-03T18:00:00,94.7,63.61,Mixed,13.2,65.8,76.3,OK,False
BIN-الج-012-F765,2026-02-03T21:00:00,99.3,66.74,Mixed,14.9,60.0,76.3,OK,False
BIN-الج-013-8F50,2026-02-03T00:00:00,53.7,22.56,Organic,14.7,71.9,70.9,OK,False
BIN-الج-013-8F50,2026-02-03T03:00:00,66.6,27.99,Organic,16.1,41.9,70.9,OK,False
BIN-الج-013-8F50,2026-02-03T06:00:00,82.0,34.43,Organic,14.2,68.6,70.8,OK,False
BIN-الج-013-8F50,2026-02-03T09:00:00,2.2,0.92,Organic,13.6,21.7,70.8,OK,True
BIN-الج-013-8F50,2026-02-03T12:00:00,16.1,6.74,Organic,14.7,34.8,70.7,OK,False
BIN-الج-013-8F50,2026-02-03T15:00:00,41.2,17.3,Organic,13.5,54.7,70.7,OK,False
BIN-الج-013-8F50,2026-02-03T18:00:00,55.3,23.23,Organic,16.2,74.9,70.6,OK,False
BIN-الج-013-8F50,2026-02-03T21:00:00,82.8,34.76,Organic,15.4,38.9,70.6,OK,False
BIN-الج-014-BB1D,2026-02-03T00:00:00,58.6,180.47,Glass,11.9,68.8,66.4,OK,False
BIN-الج-014-BB1D,2026-02-03T03:00:00,58.8,180.98,Glass,18.1,70.2,66.3,OK,False
BIN-الج-014-BB1D,2026-02-03T06:00:00,58.9,181.48,Glass,15.6,55.5,66.3,OK,False
BIN-الج-014-BB1D,2026-02-03T09:00:00,59.1,182.08,Glass,16.7,70.6,66.2,OK,False
BIN-الج-014-BB1D,2026-02-03T12:00:00,59.4,182.83,Glass,15.5,54.6,66.1,OK,False
BIN-الج-014-BB1D,2026-02-03T15:00:00,59.6,183.62,Glass,16.5,40.0,66.0,OK,False
BIN-الج-014-BB1D,2026-02-03T18:00:00,59.9,184.55,Glass,16.4,48.6,66.0,OK,False
BIN-الج-014-BB1D,2026-02-03T21:00:00,60.1,185.13,Glass,13.8,61.0,66.0,OK,False
BIN-الج-015-26C0,2026-02-03T00:00:00,82.1,252.9,Mixed,12.9,86.8,59.0,OK,False
BIN-الج-015-26C0,2026-02-03T03:00:00,83.6,257.58,Mixed,13.9,67.4,58.9,OK,False
BIN-الج-015-26C0,2026-02-03T06:00:00,85.7,263.97,Mixed,15.5,44.5,58.9,OK,False
BIN-الج-015-26C0,2026-02-03T09:00:00,88.0,271.18,Mixed,12.3,49.2,58.8,OK,False
BIN-الج-015-26C0,2026-02-03T12:00:00,1.3,4.0,Mixed,17.0,68.4,58.8,OK,True
BIN-الج-015-26C0,2026-02-03T15:00:00,2.4,7.29,Mixed,14.3,69.9,58.7,OK,False
BIN-الج-015-26C0,2026-02-03T18:00:00,4.7,14.59,Mixed,15.2,56.5,58.7,OK,False
BIN-الج-015-26C0,2026-02-03T21:00:00,6.3,19.42,Mixed,16.0,52.5,58.7,OK,False
BIN-الج-016-C004,2026-02-03T00:00:00,19.1,58.68,Glass,13.4,67.8,64.4,OK,False
BIN-الج-016-C004,2026-02-03T03:00:00,20.6,63.55,Glass,16.5,51.1,64.3,OK,False
BIN-الج-016-C004,2026-02-03T06:00:00,21.8,67.16,Glass,14.6,49.0,64.3,OK,False
BIN-الج-016-C004,2026-02-03T09:00:00,22.7,69.83,Glass,12.9,43.6,64.3,OK,False
BIN-الج-016-C004,2026-02-03T12:00:00,24.2,74.64,Glass,17.1,41.8,64.3,OK,False
